2021-10-30 17:04:18.086045,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:04:18.885062,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:04:19.657636,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:04:20.427010,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:04:21.177033,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:04:21.974319,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:04:22.719755,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:04:23.458620,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:04:24.240197,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:04:24.990229,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:04:25.777166,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:04:26.571838,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:04:27.381837,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:04:28.130894,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:04:28.855898,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:04:29.704610,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:04:30.427252,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:04:31.214990,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:04:31.990980,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:04:32.777342,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:04:33.550033,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:04:34.277388,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:04:35.079052,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:04:35.855097,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:04:36.635522,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:04:37.377471,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:04:38.189157,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:04:38.941761,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:04:39.711199,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:04:40.577550,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:04:42.201257,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:04:43.148283,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:04:44.060330,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:04:45.059083,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:04:45.905762,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:04:46.834059,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:04:47.718422,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:04:48.652464,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:04:49.454068,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:04:50.223864,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:04:51.064909,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
