2021-10-30 17:04:19.657636,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:20.427010,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:21.177033,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:21.974319,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:22.719755,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:23.458620,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:24.240197,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:24.990229,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:25.777166,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:26.571838,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:27.381837,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:28.130894,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:28.855898,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:29.704610,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:30.427252,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:31.214990,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:31.990980,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:32.777342,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:33.550033,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:34.277388,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:35.079052,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:35.855097,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:36.635522,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:37.377471,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:38.189157,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:38.941761,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:39.711199,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:40.577550,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:42.201257,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:43.148283,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:44.060330,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:45.059083,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:45.905762,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:46.834059,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:47.718422,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:48.652464,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:49.454068,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:50.223864,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:51.064909,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:51.855516,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:52.664578,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:53.437547,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:54.177919,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:55.023020,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:55.817288,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:56.603692,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:57.368617,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:58.169743,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:04:59.510210,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:05:00.599726,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:05:01.478241,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:05:02.279604,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:05:03.158844,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:05:03.955864,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:05:04.753867,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:05:05.964588,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
